date.time.pre,ppf1.ch5.hlv,ppf2.ch6.hlv,ppf3.ch6.llv,ppf4.ch4.llv,ppf5.ch5.llv,ppf6.ch4.hlv,ppf7.ch3.hlv,ppf8.ch3.llv,date.time.post,ppf1.ch1.llv,ppf4.ch2.llv,ppf5.ch1.hlv,ppf6.ch2.hlv
7/2/2024 7:05,22.22877,75.23585,135.0826,127.388,98.31957,74.3809,159.0212,97.46462,8/6/2024 7:05,226.5461,70.10106,84.6342,73.52062
7/2/2024 7:10,152.1807,76.94529,126.5323,137.6466,26.50338,64.97602,86.34972,194.9281,8/6/2024 7:10,376.9993,136.7798,85.48737,160.7162
7/2/2024 7:15,68.39749,151.3295,119.6956,132.5201,120.5506,40.18353,37.61862,148.7645,8/6/2024 7:15,211.1646,345.3866,166.7089,158.1597
7/2/2024 7:20,40.18315,75.23653,188.9463,112.8548,126.5342,77.80141,85.49606,139.3586,8/6/2024 7:20,52.15089,188.0852,50.44102,50.44102
7/2/2024 7:25,75.23793,56.42845,40.1839,180.4,147.9109,145.346,52.15356,160.7356,8/6/2024 7:25,182.1055,106.0145,77.80093,81.22076
7/2/2024 7:30,76.94477,138.5006,270.1617,73.525,259.0474,145.3401,173.5532,162.439,8/6/2024 7:30,422.3337,194.0683,53.86037,45.31111
7/2/2024 7:35,34.19659,75.2325,81.2169,225.6975,273.5727,142.7708,82.92673,159.8691,8/6/2024 7:35,181.2513,236.8236,3.419836,17.95414
7/2/2024 7:40,76.0882,52.15034,120.5442,64.9742,181.2438,58.1348,19.66324,100.881,8/6/2024 7:40,68.3981,160.7355,87.20757,82.93269
7/2/2024 7:45,111.1363,150.4614,105.152,217.1432,131.6537,64.11708,87.19923,324.8599,8/6/2024 7:45,209.4637,123.9683,85.49538,49.58732
7/2/2024 7:50,60.69683,75.22988,95.74712,84.63361,105.1509,72.66522,173.5417,88.90804,8/6/2024 7:50,244.5193,171.8475,84.64131,161.588
7/2/2024 7:55,135.067,76.08206,270.9889,176.1,138.4865,57.27526,62.40438,153.019,8/6/2024 7:55,406.0979,365.0607,166.7139,58.99107
7/2/2024 8:00,53.8555,151.3083,109.4207,113.6949,141.905,0.8548492,8.548491,135.921,8/6/2024 8:00,163.2912,146.1926,11.96899,83.7829
7/2/2024 8:05,134.2155,54.71207,114.5534,142.7643,125.6668,54.71207,88.05223,140.1997,8/6/2024 8:05,748.0457,546.2871,464.2158,166.7073
7/2/2024 8:10,211.1585,300.9222,477.885,137.6377,399.2349,74.37567,341.9571,615.5228,8/6/2024 8:10,512.0723,326.5637,141.9099,264.1575
7/2/2024 8:15,249.6298,194.0615,231.6769,253.0493,338.539,252.1944,200.0458,383.8485,8/6/2024 8:15,372.7227,364.174,347.0767,443.6768
7/2/2024 8:20,205.1808,157.3053,407.7968,495.8535,281.2686,314.6105,128.238,362.486,8/6/2024 8:20,401.8024,326.5713,216.2894,217.9992
7/2/2024 8:25,237.6664,433.4419,493.286,244.5057,265.8786,323.1579,281.267,602.7151,8/6/2024 8:25,418.0335,514.6343,265.8659,115.408
7/2/2024 8:30,208.6049,151.324,264.1758,519.8023,259.0462,236.8178,305.2129,317.182,8/6/2024 8:30,418.8698,691.5625,222.2574,230.8058
7/2/2024 8:35,201.7631,207.7476,487.3091,247.0742,247.9292,164.1462,131.6589,612.1286,8/6/2024 8:35,371.8661,662.5201,248.7656,368.4467
7/2/2024 8:40,200.0538,265.8835,335.1329,488.1655,241.9454,144.4833,207.7482,464.2275,8/6/2024 8:40,542.8826,665.993,322.3098,306.921
7/2/2024 8:45,209.4607,111.9974,229.1244,268.4517,237.6738,89.76888,359.0755,301.7944,8/6/2024 8:45,756.5662,678.7724,139.345,188.073
7/2/2024 8:50,239.3888,380.4572,474.5028,484.7623,241.0987,138.5035,118.8394,571.9683,8/6/2024 8:50,752.3186,420.6145,480.458,129.9459
7/2/2024 8:55,195.7841,170.1355,263.3253,249.6461,243.6614,175.2652,262.4704,430.896,8/6/2024 8:55,760.8996,366.7707,147.9052,224.8501
7/2/2024 9:00,306.9218,227.4128,234.2523,462.52,238.527,298.3724,194.9253,316.3261,8/6/2024 9:00,681.3885,362.4953,285.5505,423.1962
7/2/2024 9:05,105.1611,201.7725,477.0724,474.5074,249.6508,262.4753,211.1772,566.8441,8/6/2024 9:05,416.3562,405.242,226.5593,259.902
7/2/2024 9:10,384.6894,218.8455,453.9335,269.2826,297.4931,184.6509,235.9428,574.4695,8/6/2024 9:10,416.3495,642.9052,235.105,140.2081
7/2/2024 9:15,164.1428,271.8616,263.3125,494.1383,372.741,89.76562,222.2768,324.866,8/6/2024 9:15,419.7712,668.5562,365.0556,188.0849
7/2/2024 9:20,202.6128,175.2558,305.2015,340.2527,471.9082,183.8048,225.6952,315.4604,8/6/2024 9:20,372.7566,663.4383,128.2419,311.2004
7/2/2024 9:25,266.7342,306.9153,473.6241,239.3768,525.7741,282.1227,199.1957,483.8831,8/6/2024 9:25,519.7925,688.212,440.2847,358.2122
7/2/2024 9:30,105.1444,136.7732,276.9657,483.8351,491.5286,261.5787,210.2888,567.6087,8/6/2024 9:30,755.7489,452.2524,162.4347,235.9578
7/2/2024 9:35,338.5214,355.6184,233.3746,234.2294,490.685,185.5029,249.6168,538.5567,8/6/2024 9:35,770.2747,329.9956,299.2188,123.9621
7/2/2024 9:40,215.4355,105.1531,475.326,372.7376,493.279,89.7648,211.161,284.6826,8/6/2024 9:40,754.8551,368.4514,231.6713,282.9638
7/2/2024 9:45,215.4276,408.6284,437.6941,518.9068,526.6006,185.507,264.1552,300.9147,8/6/2024 9:45,753.1886,371.0373,219.7156,323.1615
7/2/2024 9:50,308.6261,106.865,263.3153,268.4448,505.2576,259.0407,220.5693,531.7601,8/6/2024 9:50,808.7604,320.5974,276.1412,146.1924
7/2/2024 9:55,105.154,406.9376,383.855,494.9934,477.0403,303.4934,219.7121,568.5157,8/6/2024 9:55,748.0528,412.9251,205.1802,230.8277
7/2/2024 10:00,361.6442,105.159,473.6428,309.4922,424.0556,164.1506,194.0738,455.6888,8/6/2024 10:00,597.5705,581.3275,362.4748,403.5097
7/2/2024 10:05,153.8919,331.7225,265.891,277.8604,398.409,94.04505,210.3189,315.4784,8/6/2024 10:05,472.7418,712.9597,359.8993,303.478
7/2/2024 10:10,335.1438,309.4951,246.2281,483.0517,354.8079,141.9232,329.1591,397.5558,8/6/2024 10:10,400.9648,665.14,641.2017,288.9683
7/2/2024 10:15,590.7242,553.9642,506.0908,268.4333,293.2249,477.8796,487.2834,567.6423,8/6/2024 10:15,407.7971,664.2732,329.9993,597.5894
7/2/2024 10:20,305.2101,292.3861,495.0046,494.1496,236.8157,505.2637,434.3045,512.1031,8/6/2024 10:20,459.9306,666.8139,617.2303,488.9969
7/2/2024 10:25,549.7175,591.6089,260.7525,397.5407,265.882,279.5609,383.0069,315.4677,8/6/2024 10:25,572.7837,673.662,420.6113,334.2663
7/2/2024 10:30,299.2262,281.2726,251.35,234.2514,272.7233,260.7543,533.4776,395.8336,8/6/2024 10:30,670.2177,706.9771,498.3889,606.9573
7/2/2024 10:35,334.2922,581.3777,507.8505,482.2015,265.8948,330.8723,305.2233,566.8433,8/6/2024 10:35,766.7982,631.7323,545.3927,626.6032
7/2/2024 10:40,548.0211,277.8578,492.4495,233.4006,259.049,470.2209,602.7377,509.5485,8/6/2024 10:40,804.456,463.353,367.6048,299.2132
7/2/2024 10:45,299.2386,589.9276,294.9638,369.3459,378.7506,493.3162,308.6432,314.628,8/6/2024 10:45,801.9155,324.0149,632.6412,307.7714
7/2/2024 10:50,495.8741,270.1659,263.3262,518.1029,490.7444,235.9677,562.5606,342.8371,8/6/2024 10:50,782.2273,369.3139,312.036,608.684
7/2/2024 10:55,571.9613,593.3351,309.4918,268.4542,503.5653,259.0497,312.0566,570.2514,8/6/2024 10:55,769.4283,371.8904,655.7239,594.1697
7/2/2024 11:00,305.2093,288.1107,487.309,518.0864,490.7287,412.9302,580.4961,579.6412,8/6/2024 11:00,760.882,354.7933,301.788,430.8815
7/2/2024 11:05,572.7761,559.0979,507.8045,408.6373,527.467,469.3345,271.8549,278.6941,8/6/2024 11:05,755.7404,558.2562,660.8453,331.705
7/2/2024 11:10,517.2213,307.7681,252.1988,253.0537,384.7101,402.6632,584.7593,292.3796,8/6/2024 11:10,760.8508,711.2673,302.6306,424.0247
7/2/2024 11:15,304.3394,553.9662,263.3049,482.1557,242.7876,261.5951,314.5981,550.5466,8/6/2024 11:15,777.9924,664.2858,660.8661,595.8909
7/2/2024 11:20,583.0059,307.745,404.3428,241.9218,272.6963,238.5024,514.6181,565.9089,8/6/2024 11:20,799.3459,711.2896,303.495,583.9072
7/2/2024 11:25,459.0406,553.0714,474.4275,357.3166,257.3021,495.7981,415.4446,454.7665,8/6/2024 11:25,807.0558,565.965,656.5878,318.0347
7/2/2024 11:30,300.0548,307.7486,431.7028,518.0434,315.4423,471.8811,410.3314,314.5874,8/6/2024 11:30,799.3467,329.1428,324.0133,300.9305
7/2/2024 11:35,550.5443,554.8187,260.7392,268.4331,447.9584,335.9688,541.1406,310.3223,8/6/2024 11:35,778.8317,369.3253,634.3503,599.2986
7/2/2024 11:40,345.3839,300.9286,237.6652,504.3973,528.3348,260.7477,282.1205,600.1473,8/6/2024 11:40,746.3513,348.8102,350.5201,593.3193
7/2/2024 11:45,299.2294,567.6809,506.9801,312.0535,492.4461,259.9021,575.3754,607.0082,8/6/2024 11:45,667.6825,456.5204,588.1761,485.5872
7/2/2024 11:50,548.011,286.402,501.8447,271.0132,492.4405,503.5546,312.9049,276.1428,8/6/2024 11:50,580.4722,696.7375,430.011,330.8435
7/2/2024 11:55,302.6523,573.6715,240.241,492.4512,512.97,471.9324,563.4121,279.5687,8/6/2024 11:55,500.132,663.423,506.9715,292.3849
7/2/2024 12:00,540.3353,296.6714,247.0837,268.4577,496.7323,356.5187,273.5875,603.6025,8/6/2024 12:00,428.3176,707.0233,512.1003,604.4323
7/2/2024 12:05,489.0422,554.8748,493.317,512.9813,416.3698,259.9106,489.8972,608.7379,8/6/2024 12:05,398.4011,544.5955,946.4164,913.0738
7/2/2024 12:10,837.8902,845.5851,495.8942,323.1862,319.7663,228.2823,865.2499,283.0017,8/6/2024 12:10,407.7964,337.693,944.6854,910.4887
7/2/2024 12:15,835.2978,843.8474,266.7481,257.3435,247.084,718.168,858.3818,284.7023,8/6/2024 12:15,511.245,376.1669,944.6919,908.785
7/2/2024 12:20,835.2963,843.8459,265.0377,482.1977,274.4423,713.037,854.9604,587.3578,8/6/2024 12:20,706.9878,365.8897,946.3549,907.0303
7/2/2024 12:25,834.4591,841.2989,336.8615,264.1884,290.6927,711.3422,854.9786,571.9807,8/6/2024 12:25,777.9575,357.3475,942.098,907.9021
7/2/2024 12:30,834.4084,840.3929,509.5363,422.3338,524.925,709.5892,854.9267,311.1933,8/6/2024 12:30,760.8609,478.7439,945.5193,908.7586
7/2/2024 12:35,834.4343,840.4189,476.2089,515.5367,528.3611,710.4661,854.9532,303.5084,8/6/2024 12:35,752.2844,565.923,947.1944,908.7253
7/2/2024 12:40,834.4366,838.7114,476.2102,265.0362,253.9218,708.7582,854.1006,594.1941,8/6/2024 12:40,399.2401,626.6446,952.363,908.7629
7/2/2024 12:45,832.6885,838.6729,485.5924,332.5624,312.0444,707.8707,854.0613,603.5709,8/6/2024 12:45,426.601,665.9764,954.0817,907.9164
7/2/2024 12:50,833.5416,838.6711,500.9799,482.1718,491.5758,707.8692,854.0596,306.0594,8/6/2024 12:50,629.2292,699.3335,953.248,907.9366
7/2/2024 12:55,834.36,838.6345,494.119,251.3339,269.2863,707.8383,854.0222,314.5948,8/6/2024 12:55,760.8734,704.449,948.9544,907.9186
7/2/2024 13:00,832.6295,838.6135,474.4449,241.0693,253.8922,707.8206,854.0009,480.429,8/6/2024 13:00,542.0201,675.3879,948.9627,908.7814
7/2/2024 13:05,832.6548,838.639,473.6045,482.1533,491.557,707.842,853.1719,565.0768,8/6/2024 13:05,426.5936,669.3843,953.2102,909.6104
7/2/2024 13:10,833.5217,838.6511,473.6113,352.2163,301.7776,707.8523,853.1843,501.8228,8/6/2024 13:10,697.5971,668.5305,953.2117,909.6119
7/2/2024 13:15,832.6472,838.6313,473.6002,262.4463,248.7683,707.8356,854.0191,313.7387,8/6/2024 13:15,760.006,668.5317,948.9388,909.6135
7/2/2024 13:20,831.8215,838.6608,474.4717,516.362,511.2325,707.8605,853.1942,306.9105,8/6/2024 13:20,557.3827,669.3721,949.7733,909.5938
7/2/2024 13:25,830.9697,837.8089,473.6185,467.6342,466.7792,707.863,854.0521,572.7877,8/6/2024 13:25,426.588,667.6659,954.9075,911.3083
7/2/2024 13:30,831.8244,837.8088,473.6184,267.5859,272.7153,707.8629,854.052,569.368,8/6/2024 13:30,446.2616,689.9102,954.9315,911.3312
7/2/2024 13:35,831.8559,837.8405,473.6364,484.7506,380.448,707.8897,854.9393,304.3584,8/6/2024 13:35,796.7484,696.7274,948.0621,910.4474
7/2/2024 13:40,831.0133,837.853,474.4984,492.4523,489.8875,707.9002,854.952,294.9584,8/6/2024 13:40,814.7176,590.7344,948.9366,912.176
7/2/2024 13:45,831.0165,837.8562,473.6452,267.601,328.3029,707.903,854.1003,587.3543,8/6/2024 13:45,392.4249,424.0583,953.2762,912.2383
7/2/2024 13:50,831.8621,836.9918,474.4948,513.8223,271.8727,707.895,854.0907,580.5081,8/6/2024 13:50,418.0621,328.2942,954.105,912.2133
7/2/2024 13:55,831.895,837.0248,474.5135,418.0849,465.9638,708.7779,854.9794,310.3575,8/6/2024 13:55,698.5034,375.328,950.7169,910.5338
7/2/2024 14:00,831.0299,837.8696,485.6224,265.0404,491.6072,707.9144,854.1141,320.6134,8/6/2024 14:00,760.0505,375.323,948.1395,907.9568
7/2/2024 14:05,831.0154,837.855,503.568,489.0338,270.1655,708.757,853.2442,569.3995,8/6/2024 14:05,813.0494,353.9458,948.985,907.9479
7/2/2024 14:10,830.9937,836.9781,507.8294,351.3769,257.3344,708.7384,853.2219,574.5141,8/6/2024 14:10,481.3499,565.1373,951.5851,907.9815
7/2/2024 14:15,830.9716,837.8109,501.8316,240.2294,527.4789,708.7196,854.0541,294.0887,8/6/2024 14:15,427.486,705.3519,954.1487,907.9803
7/2/2024 14:20,830.9685,836.9528,494.1356,482.1669,512.9435,709.5718,854.9058,288.9582,8/6/2024 14:20,501.852,669.4209,954.9721,908.8052
7/2/2024 14:25,830.939,837.7781,500.1022,322.2881,273.5602,709.5467,854.0207,603.5422,8/6/2024 14:25,759.1799,668.5571,946.4101,910.5029
7/2/2024 14:30,830.1022,836.9414,497.5484,234.241,382.9926,709.5621,853.1844,600.9906,8/6/2024 14:30,754.0569,674.5475,948.1282,911.3658
7/2/2024 14:35,830.1159,836.9551,488.1526,482.1682,492.4271,709.5739,854.0533,302.6375,8/6/2024 14:35,417.2201,714.7459,955.8444,911.3865
7/2/2024 14:40,830.9639,836.9482,474.4701,301.7801,239.3723,711.2778,854.9011,313.7487,8/6/2024 14:40,428.3074,678.7946,954.9288,910.4738
7/2/2024 14:45,830.0878,836.9268,460.7799,241.9308,267.5772,710.4047,854.0244,494.9751,8/6/2024 14:45,760.0166,642.8937,947.2423,911.336
7/2/2024 14:50,829.1809,836.8743,469.2993,481.2668,491.5247,710.3601,853.116,565.0398,8/6/2024 14:50,564.2203,645.4339,947.2063,911.3013
7/2/2024 14:55,830.0865,836.9255,468.4731,234.2366,346.2256,711.2584,854.0231,478.7317,8/6/2024 14:55,424.8758,674.501,954.047,910.4481
7/2/2024 15:00,830.075,836.9139,464.1923,376.996,272.7023,710.3937,854.8661,314.5907,8/6/2024 15:00,795.8991,693.3128,949.7787,910.4539
7/2/2024 15:05,828.3954,836.9443,451.3857,517.2128,487.2914,711.2745,854.0423,351.3628,8/6/2024 15:05,811.3008,702.7285,948.9399,910.4693
7/2/2024 15:10,828.4123,836.9615,440.2811,267.5883,509.5291,711.289,854.0598,565.9535,8/6/2024 15:10,379.5576,670.2097,954.023,910.4252
7/2/2024 15:15,829.2939,836.9884,414.647,486.4621,241.0937,710.457,854.0873,521.5148,8/6/2024 15:15,371.8615,614.64,954.017,911.2744
7/2/2024 15:20,829.2825,836.9769,385.5736,478.761,237.6707,710.4471,854.9304,313.7595,8/6/2024 15:20,793.3441,535.1653,949.7901,910.4649
7/2/2024 15:25,828.4427,836.9922,341.1235,267.5981,524.9369,711.3151,854.9461,388.1455,8/6/2024 15:25,761.7134,447.1112,948.9359,910.4655
7/2/2024 15:30,828.4465,836.996,293.2479,508.6953,518.9547,711.3184,854.095,565.1219,8/6/2024 15:30,567.6698,356.5035,948.1112,911.3494
7/2/2024 15:35,829.3003,836.9948,257.3396,366.773,252.2099,711.3174,854.0938,499.2901,8/6/2024 15:35,427.4687,335.9904,955.8199,910.5082
7/2/2024 15:40,829.3104,837.005,233.4038,233.4038,251.358,710.471,854.9591,314.625,8/6/2024 15:40,381.2976,375.3131,954.9538,908.7877
7/2/2024 15:45,828.4401,836.9894,240.2391,482.188,512.9659,710.4579,854.9433,416.3574,8/6/2024 15:45,701.8728,375.3011,950.6487,907.0488
7/2/2024 15:50,829.2888,836.1284,259.0459,237.6725,506.1227,711.3076,854.082,565.1133,8/6/2024 15:50,760.8652,375.3032,948.9442,907.0539
7/2/2024 15:55,829.2657,836.96,262.4583,318.8826,265.878,711.2877,854.0582,417.1976,8/6/2024 15:55,653.1459,375.3024,948.0874,907.0521
7/2/2024 16:00,829.2723,836.9666,262.4604,481.3199,283.8334,710.4384,854.9199,314.6105,8/6/2024 16:00,426.5982,375.3038,954.0753,907.0554
7/2/2024 16:05,829.2618,836.9561,263.312,249.6335,491.5728,711.2844,854.0542,439.4233,8/6/2024 16:05,488.1359,368.4528,676.2092,632.6104
7/2/2024 16:10,289.7976,547.9654,262.4421,371.8642,365.8802,710.3889,357.3316,564.2078,8/6/2024 16:10,769.3506,371.8528,348.7723,542.8196
7/2/2024 16:15,401.7923,298.3521,261.5924,496.6837,271.851,260.7375,473.602,484.7154,8/6/2024 16:15,781.3463,369.3015,648.8422,333.3972
7/2/2024 16:20,551.4041,311.18,261.5963,263.3061,390.6848,258.1768,431.7195,312.8898,8/6/2024 16:20,719.8098,368.4537,332.5487,566.7861
7/2/2024 16:25,561.6563,553.1075,262.4482,438.5536,489.8464,445.3926,455.6512,310.3215,8/6/2024 16:25,558.2398,358.1967,547.9812,618.0817
7/2/2024 16:30,301.7912,300.0814,237.6713,483.8919,506.1201,470.213,392.4141,592.4683,8/6/2024 16:30,517.2253,376.1639,453.1065,294.0918
7/2/2024 16:35,406.9333,508.6667,299.2157,266.7294,438.5647,371.0275,524.0549,606.1255,8/6/2024 16:35,520.6383,569.368,494.1362,295.7978
7/2/2024 16:40,561.6841,504.4043,490.7256,482.1763,313.7566,261.6063,289.8188,274.4301,8/6/2024 16:40,575.3755,701.9068,457.3936,612.9929
7/2/2024 16:45,302.6525,266.7446,472.7877,238.5312,237.6763,228.2718,597.6104,293.248,8/6/2024 16:45,649.742,665.1307,522.3584,598.4466
7/2/2024 16:50,518.1145,554.0234,473.6558,460.8312,272.7368,453.9914,311.2107,573.6878,8/6/2024 16:50,718.9976,710.4483,418.9166,400.1081
7/2/2024 16:55,520.6598,307.7792,229.1245,391.5635,273.5815,471.0732,562.5519,583.9255,8/6/2024 16:55,741.2278,542.0281,531.7689,333.4243
7/2/2024 17:00,297.5257,553.1585,259.9075,249.648,272.7319,489.8915,312.06,289.8311,8/6/2024 17:00,719.0142,361.6445,456.5441,524.0852
7/2/2024 17:05,548.8659,306.9203,412.9319,491.5855,243.6554,258.1893,591.6125,278.7076,8/6/2024 17:05,607.8467,333.418,424.8943,597.5877
7/2/2024 17:10,265.8875,553.1486,472.7839,268.4523,262.4677,262.4677,282.9864,605.3001,8/6/2024 17:10,450.5329,369.3173,630.917,294.9409
7/2/2024 17:15,471.0871,308.6433,431.7586,487.3315,341.987,259.9101,544.6143,602.7521,8/6/2024 17:15,370.177,369.3221,312.8979,304.3488
7/2/2024 17:20,533.499,554.0182,259.9098,241.9555,414.6587,486.4759,419.7885,280.429,8/6/2024 17:20,420.5728,369.2835,623.1659,602.6501
7/2/2024 17:25,287.2644,307.7833,237.6771,425.7668,494.1631,471.0794,370.1949,276.15,8/6/2024 17:25,423.1429,363.3044,350.4819,581.2871
7/2/2024 17:30,548.8388,553.1132,495.8357,452.2363,527.4666,452.2363,559.0975,606.1164,8/6/2024 17:30,419.7539,353.0721,623.2192,329.9899
7/2/2024 17:35,265.0189,307.7639,473.6144,241.0817,492.4221,227.4033,287.2462,588.1709,8/6/2024 17:35,422.3224,514.652,350.5105,393.2557
7/2/2024 17:40,443.6934,553.9755,336.8308,482.1639,492.4227,260.7447,602.7048,312.0387,8/6/2024 17:40,419.7421,709.5436,623.2015,592.4261
7/2/2024 17:45,585.6081,308.6198,262.455,265.8746,521.4904,353.9296,279.5531,314.6041,8/6/2024 17:45,424.0311,665.1133,349.6547,587.3173
7/2/2024 17:50,305.1964,552.2601,285.5339,510.3704,468.4807,479.5943,588.1656,485.5786,8/6/2024 17:50,420.6176,703.5941,623.2322,297.51
7/2/2024 17:55,585.6001,306.9057,491.5621,347.0856,324.8585,498.4012,292.3726,565.9376,8/6/2024 17:55,423.1862,536.8908,350.5179,314.6112
7/2/2024 18:00,420.5915,555.6595,504.3679,283.8138,240.2159,302.6207,575.3214,512.9165,8/6/2024 18:00,411.2333,321.463,623.2621,564.2702
7/2/2024 18:05,265.0147,291.5162,229.9644,517.2061,273.5636,261.5952,301.7748,312.0334,8/6/2024 18:05,406.0929,367.6209,185.5203,372.7505
7/2/2024 18:10,313.7312,417.1685,259.8755,267.5692,270.9886,257.3109,416.3137,276.9725,8/6/2024 18:10,383.8543,370.1757,352.2226,260.7473
7/2/2024 18:15,104.2962,106.006,400.0871,482.1563,241.933,164.9932,106.8609,583.033,8/6/2024 18:15,369.3062,319.7234,176.9592,114.5533
7/2/2024 18:20,340.2366,350.495,471.886,234.2333,237.6527,287.235,368.4472,564.2115,8/6/2024 18:20,391.5465,419.7584,347.9464,208.5968
7/2/2024 18:25,170.9761,111.9893,417.1816,433.4243,243.6409,282.1105,134.2162,382.1315,8/6/2024 18:25,494.9815,590.7292,194.0601,430.8647
7/2/2024 18:30,244.5044,367.6116,262.4576,439.424,237.6651,163.2879,295.7991,312.8973,8/6/2024 18:30,673.6629,699.3099,294.0863,219.7099
7/2/2024 18:35,197.4899,106.0119,325.7301,232.5423,237.6719,102.5922,218.0084,418.918,8/6/2024 18:35,797.6252,659.9857,233.3887,117.9767
7/2/2024 18:40,188.9429,409.5187,472.7847,483.044,247.0792,100.8835,196.6374,565.9737,8/6/2024 18:40,752.3309,688.2118,230.8288,215.4402
7/2/2024 18:45,221.4341,122.259,301.8001,267.6018,254.7775,169.2817,250.5027,474.5016,8/6/2024 18:45,799.3793,436.88,314.622,424.9107
7/2/2024 18:50,215.4413,279.5607,241.944,490.7274,269.3016,258.1876,159.8711,314.6127,8/6/2024 18:50,554.8523,353.0878,137.6444,259.9
7/2/2024 18:55,271.0239,210.3214,498.4446,248.7948,271.0239,341.1311,361.6502,410.3832,8/6/2024 18:55,367.631,368.486,478.7753,124.8236
7/2/2024 19:00,164.1571,213.7462,429.2024,423.2175,273.5952,219.7311,106.8731,565.9999,8/6/2024 19:00,422.3382,336.8446,134.2249,197.4901
7/2/2024 19:05,318.9042,293.2551,263.3311,405.2563,272.7358,183.8188,368.4926,448.0049,8/6/2024 19:05,363.3592,575.39,333.4355,310.3515
7/2/2024 19:10,111.1407,111.1407,487.3091,259.0432,273.577,89.76746,146.1927,313.7586,8/6/2024 19:10,569.39,677.9673,241.093,358.2198
7/2/2024 19:15,415.4928,431.7363,504.4048,500.1302,272.7206,141.0624,294.9486,393.2648,8/6/2024 19:15,753.1886,662.5666,217.1508,203.4721
7/2/2024 19:20,111.1397,106.0102,248.782,268.4452,262.4608,210.3106,181.2433,568.5225,8/6/2024 19:20,773.6833,701.0169,263.3088,161.5759
7/2/2024 19:25,275.2759,385.5573,265.0172,514.6463,237.6606,370.1692,294.0836,602.7004,8/6/2024 19:25,753.1489,640.3047,223.9784,336.8225
7/2/2024 19:30,201.7483,105.1485,479.5796,360.7533,293.2189,190.635,153.8758,322.2843,8/6/2024 19:30,753.1626,441.1259,340.2483,299.2133
7/2/2024 19:35,159.8593,400.0756,483.8521,239.3615,386.3978,105.1481,347.929,313.7345,8/6/2024 19:35,802.7304,325.7085,141.9097,144.4744
7/2/2024 19:40,409.4683,106.855,258.1617,482.9846,453.92,135.9195,107.7098,338.5166,8/6/2024 19:40,634.3536,366.7624,445.4154,207.7465
7/2/2024 19:45,113.7006,377.8622,289.8083,267.5811,500.1117,209.4485,399.2345,606.9731,8/6/2024 19:45,394.964,321.4426,127.3802,332.5563
7/2/2024 19:50,285.5239,116.2612,474.4483,511.2074,516.3365,362.4614,106.8577,567.6283,8/6/2024 19:50,418.0471,530.8942,361.6236,324.0079
7/2/2024 19:55,216.2927,308.6232,315.4625,348.804,528.3355,231.6811,378.7259,406.0831,8/6/2024 19:55,394.1191,703.6008,243.6528,202.6165
7/2/2024 20:00,191.4966,205.175,251.3393,272.7117,529.1804,171.834,118.8305,315.4565,8/6/2024 20:00,520.6539,660.008,218.0078,135.0793
7/2/2024 20:05,251.3452,197.4855,491.5764,504.4001,524.0632,91.47596,325.7228,381.2923,8/6/2024 20:05,426.6173,187.2329,155.5999,83.78457
7/2/2024 20:10,75.23573,114.5635,109.4338,268.4547,131.6625,176.9749,86.3501,218.8676,8/6/2024 20:10,208.5937,88.90878,4.274461,162.4295
7/2/2024 20:15,37.619,7.694797,134.2314,201.7747,138.5063,73.52805,87.2077,162.4457,8/6/2024 20:15,188.0806,147.0448,142.7703,79.50681
7/2/2024 20:20,74.37735,150.4645,269.2973,27.35719,141.0605,117.9779,47.87508,70.9577,8/6/2024 20:20,84.63673,163.289,87.20148,80.36214
7/2/2024 20:25,115.416,69.24959,136.7893,197.4896,130.8048,142.7738,63.26505,140.209,8/6/2024 20:25,169.2611,371.8615,87.1951,2.564562
7/2/2024 20:30,42.7468,46.16654,121.4009,137.6447,94.04295,66.68501,173.552,224.8482,8/6/2024 20:30,408.6314,140.1999,147.8938,84.63286
7/2/2024 20:35,152.1754,75.23279,271.009,108.5746,47.87541,70.9582,86.34673,110.2844,8/6/2024 20:35,230.8178,116.2638,4.274404,123.1028
7/2/2024 20:40,26.50117,77.79376,123.1022,102.5852,27.35605,1.709753,87.1974,161.5717,8/6/2024 20:40,208.5908,123.9577,117.1186,153.8785
7/2/2024 20:45,152.1705,151.3156,123.1042,134.2178,76.08524,72.66569,173.5428,299.2116,8/6/2024 20:45,58.13102,158.1506,86.34167,80.35759
7/2/2024 20:50,36.76036,43.59949,144.4767,158.155,123.9593,74.3756,87.19898,110.2811,8/6/2024 20:50,192.3435,338.5245,86.34084,49.58187
7/2/2024 20:55,143.6159,74.37253,67.53368,100.8731,140.1965,51.2914,33.33941,129.0834,8/6/2024 20:55,418.8875,187.2171,164.9904,29.06566
7/2/2024 21:00,62.40578,88.052,272.7047,177.8138,104.2946,146.1834,47.01806,173.5394,8/6/2024 21:00,164.1393,85.4892,67.53647,82.92452
7/2/2024 21:05,56.42374,17.95301,58.98845,101.7337,176.9654,145.3339,171.8359,58.98845,8/6/2024 21:05,51.29503,172.6933,89.76631,54.7147
7/2/2024 21:10,76.08601,73.52132,175.2543,156.4465,281.2618,115.4114,86.3448,319.7322,8/6/2024 21:10,211.1679,265.0286,78.65364,161.5819
7/2/2024 21:15,76.94375,128.2396,129.0945,133.3692,183.8101,47.87611,4.274653,105.1565,8/6/2024 21:15,404.4023,176.1245,1.709946,153.8952
